"DATE","AKNA","ALNA","ARNA","AZNA","CANA","CONA","CTNA","DCNA","DENA","FLNA","GANA","HINA","IANA","IDNA","ILNA","INNA","KSNA","KYNA","LANA","MANA","MDNA","MENA","MINA","MNNA","MONA","MSNA","MTNA","NCNA","NDNA","NENA","NHNA","NJNA","NMNA","NVNA","NYNA","OHNA","OKNA","ORNA","PANA","RINA","SCNA","SDNA","TNNA","TXNA","UTNA","VANA","VTNA","WANA","WINA","WVNA","WYNA"
"2007-04-01",316.7,2000.5,1205,2674.1,15431,2324.6,1693.3,692.3,438.4,8038.1,4163,620.1,1514.8,654.2,5977.2,2992.8,1375.8,1856,1903.8,3298.2,2603.5,614.6,4285.7,2771.3,2797.1,1152.1,443.5,4126.8,356.6,957.9,646.1,4071.9,841.1,1295.3,8690.4,5433.1,1587.4,1728.4,5789,492.9,1942.1,405.9,2790.4,10334.5,1248.1,3766.2,307.8,2956.6,2873.1,763.5,286.7
"2007-05-01",317.4,2002.1,1204.8,2675.4,15444,2328.3,1696.7,690.9,439.3,8029.1,4161.2,625.3,1517.2,655.8,5982.8,2990.3,1376.5,1860,1906.2,3302.8,2607.6,615.3,4282.3,2769.4,2798.8,1152.2,443.6,4136.5,357.8,959.8,648,4080.8,841.4,1297.6,8705,5434.9,1589,1730.5,5797.2,494.1,1941.7,406.9,2790.4,10359.4,1251.2,3766.2,308.4,2962.3,2878.7,757,287.7
"2007-06-01",316.9,2005.1,1205,2683.7,15464.1,2333.3,1702,690,440.9,8026.9,4166.2,627.3,1521.9,657.5,5985.6,2998.6,1384.9,1860.7,1912.6,3309.9,2608,617.2,4276.4,2773.7,2798,1152.7,443.7,4150.9,358.2,962,648.8,4081.8,843.7,1294.6,8717.4,5440,1593.7,1730.9,5807.2,493.9,1951.9,406.6,2795.2,10394.3,1255,3770.9,309.6,2970.2,2887.5,765.1,288
"2007-07-01",315.7,2003.1,1202,2683.1,15502.8,2335,1701,692,439.2,7995.1,4164.2,625.2,1520,656,5982.6,2990.7,1388.3,1857,1912.1,3309.3,2609.4,618.4,4265.9,2775.1,2795.6,1150.9,445.3,4145.7,358.5,963.1,649.1,4078.7,843.4,1291,8720.1,5428.4,1594.5,1729.7,5809.3,493.1,1945.7,407.6,2801.6,10414.7,1255.7,3773,309.2,2971.8,2881.2,763.7,288.9
"2007-08-01",316.7,2006,1204.5,2682.6,15481.2,2334.7,1701.1,691,439.1,7983.3,4169.7,623.6,1519.7,656.8,5976.7,2987.9,1386.3,1850.6,1919,3309.2,2609.6,617.6,4260.1,2772.2,2798.1,1155.7,444.9,4150.8,358.4,964.6,648.2,4078.4,844.4,1289.2,8718.4,5421.6,1599.3,1731.8,5805,492,1944.8,407.6,2803.8,10431.5,1257,3767,308.4,2975.5,2880.2,765.7,289.2
"2007-09-01",317.3,2008.8,1203.3,2683.5,15476.9,2341.5,1699.7,692.7,437.9,7965.2,4168,626.2,1519.6,655.6,5977.4,2991,1387,1857.7,1923.6,3308.6,2607.7,618.1,4254.7,2769,2798.8,1156.5,443.5,4150.2,358.9,965.2,648.4,4067.3,844.7,1287.1,8722.2,5417.2,1601.4,1730.6,5797.3,489.7,1948.6,407.4,2802.5,10449.6,1256.8,3771,308.2,2977.3,2879,766.2,289.9
"2007-10-01",317.4,2010.6,1205.4,2686.3,15461.5,2345.2,1703.3,699,438.2,7947.1,4167.6,626.6,1522.3,654.4,5976.5,2992.5,1386.3,1854.2,1928.8,3312.8,2607.6,618.8,4244.4,2768.7,2798.9,1157.8,445.9,4152.9,360.3,966.8,648,4083.4,846.4,1289.9,8748.4,5421,1605.2,1734.9,5806.2,489.2,1946.6,407.9,2800.8,10482.2,1260.4,3771.4,307.5,2983.7,2873.2,766,291
"2007-11-01",317.7,2011.6,1207.1,2683.7,15464.3,2348.2,1704.7,698.8,439.7,7942,4168.2,623.5,1526.5,656.9,5984,2995.5,1389.8,1858.2,1931.5,3317,2608.8,620.7,4247,2769.9,2803.5,1158.6,445.8,4161.3,361.7,967.4,649.4,4081.7,847.9,1290.5,8760.9,5423.1,1608.3,1735.9,5811.4,487.9,1946.9,408.3,2804.1,10505.4,1263.2,3776.1,308.2,2993.5,2872.6,767.3,292.9
"2007-12-01",318,2014.9,1207.6,2679.4,15472.5,2350.5,1705.3,700.1,440.6,7931.8,4170.3,628,1524.9,656.5,5985.2,2993.1,1386.8,1857.8,1935.5,3318.4,2611.9,620.7,4245.4,2771.3,2802.4,1160.3,446.5,4167.8,362,967.7,650.4,4083.6,849.1,1291.9,8768.3,5419.6,1606.3,1737.5,5811.5,487.8,1949.2,408.3,2805.5,10528.5,1265.2,3777,308.5,2997.7,2877.6,766.4,294.1
"2008-01-01",320.4,2010,1207.5,2678.8,15441,2353.2,1712.2,698.5,441.1,7896.2,4177.2,626.5,1528,654.4,5992.5,2991.4,1392.1,1860.6,1932.6,3325.3,2615.1,620.7,4236.5,2775.2,2809,1161.1,447.5,4168.2,364.1,972.3,652.6,4092.6,847.1,1288.8,8788.8,5427.9,1616.1,1737.1,5820.7,488,1953.3,411.1,2808.3,10563.6,1261.3,3786.5,308.9,3005,2882.8,769.8,295.5
"2008-02-01",319.7,2010.3,1209.8,2672.4,15444.4,2358.1,1712.2,697.9,442.3,7889.2,4177.3,627,1528,655.3,5988.2,2991.3,1393.9,1859.2,1938.2,3329.1,2615.9,620.9,4228.5,2780.5,2810.7,1161.8,447.5,4174.4,365.5,971.2,651.5,4092.3,849.7,1286.6,8794.8,5423.9,1620,1737.9,5816.8,486.9,1952.6,412.1,2810.1,10593.6,1262,3787.7,309.1,3008.2,2881.8,770.2,296.1
"2008-03-01",319.5,2005.7,1207.8,2661.4,15428.8,2357.2,1713.3,700.4,440.9,7861.3,4167.1,626.7,1527,655.5,5979.7,2979.2,1394.9,1853.4,1937.4,3329.4,2611.6,620.4,4213.2,2779.7,2803.4,1158.7,448.1,4168.6,366.2,971.3,651,4090.5,849.5,1282.7,8792.7,5389.6,1620,1737.2,5812.2,486.2,1950,411.9,2804.2,10585.6,1260.6,3784.2,308.5,3008.1,2878.6,767.9,296.3
"2008-04-01",319.9,2008.3,1205.3,2653.3,15441,2360.7,1710.4,701.3,441.5,7808.2,4158.6,625.7,1527.1,654.6,5978.5,2980,1397.4,1853.2,1938.9,3331.5,2612.6,620.3,4193,2770.5,2805.1,1158.9,445.9,4155.6,366.3,970.7,650.8,4079.6,849.6,1282.6,8810.6,5399.2,1619.4,1735.3,5822,485,1942.9,411.2,2798,10605.7,1260.2,3788.7,309.1,3005.8,2874.1,768,296.5
"2008-05-01",321.4,2004.2,1204.1,2646.8,15412,2362.7,1707.3,703.5,439.3,7773.3,4152.1,625.2,1528,654.8,5974.3,2979.8,1394.8,1854.4,1939.5,3327.8,2607,620,4185.5,2770.7,2803.8,1156.6,445.6,4150.3,366.8,970.5,651.4,4070.4,849.2,1280.2,8799.5,5388.9,1618,1732.9,5819.4,484.2,1942.3,411.6,2795.5,10613.7,1258.4,3784,309,3005.6,2876.9,773.8,297.7
"2008-06-01",321.6,2000.7,1204.3,2637.1,15375.7,2359,1705.7,704.7,437.7,7742.7,4141.3,622.8,1526.4,653.2,5965,2975.6,1394.7,1849.6,1940.7,3326.1,2598.8,620.8,4198.4,2768,2802.5,1152.7,444.7,4145,366.7,969.1,651.1,4062.2,849.1,1275.7,8798.6,5382.6,1615.3,1725.6,5816.1,482.8,1935.5,411.1,2784.4,10622,1256.5,3780.2,307.7,3004.2,2874.5,765.4,297.7
"2008-07-01",322.2,1998,1203.8,2618.8,15342.8,2357.6,1698,706.1,436.8,7703.4,4127,619.8,1526.8,653.4,5960.3,2970.2,1394.6,1846.3,1937.2,3324.4,2601.9,618.7,4162,2766,2790,1143.4,445.3,4136.5,368.7,968.3,650,4050.4,847.4,1268.9,8807.4,5370.7,1618.9,1723.5,5809.1,479.9,1922.8,411.1,2779.1,10636.1,1254.9,3778,307.1,3005.6,2872.3,770.5,298.1
"2008-08-01",321.9,1992,1202.8,2616.4,15286.3,2356.4,1695.9,713.5,435.4,7668.4,4115.9,619.9,1525.6,650.7,5950.9,2963.2,1387.8,1841.7,1944.5,3320.5,2598.8,616.8,4158.6,2763.1,2791.1,1145.4,444.2,4130.3,367.8,968.7,650.2,4037.8,848.3,1261.6,8799.2,5359.1,1619.3,1717,5807.8,479.6,1916.9,412.1,2772.9,10639.4,1254.7,3777.2,306.6,3005.9,2867.7,770,297.7
"2008-09-01",322.1,1986.9,1202,2602.1,15252.5,2350.4,1693.1,708.1,433.9,7636.1,4097.6,614.2,1525.2,647.5,5930.1,2955.1,1392,1830.1,1924.4,3314.1,2588.8,614.6,4133.2,2757.9,2787.9,1142.9,443.5,4123.6,368.3,968.1,649.8,4028.9,848.8,1256,8776.8,5342.6,1620.6,1713.2,5800.3,478.6,1916.2,411.8,2761.1,10610.5,1251.6,3766.6,306.6,2996,2869.8,770.4,298.6
"2008-10-01",321.5,1976.6,1197.3,2583.2,15146.3,2340.9,1686.5,704.8,432.1,7581.1,4075,610.4,1521.6,640,5910,2939.6,1391.5,1822.6,1942,3308.7,2585.7,614.1,4107.4,2753.5,2781.6,1140.6,442.3,4094.6,368.3,969.2,647.2,4013.3,845.6,1242.2,8754.1,5315.3,1619.8,1701.8,5781.4,476,1904.5,411.7,2745.9,10621.4,1243.8,3758,305.7,2961.3,2858,770.4,299.4
"2008-11-01",321.2,1961.2,1193.1,2563.7,15054.1,2332.5,1680.8,703.8,431.8,7533.8,4049.8,613.3,1516.3,635,5882.7,2920.7,1387.7,1816.5,1942.9,3296.4,2576.2,611.3,4081.6,2742.1,2770.1,1135.9,441.5,4071.2,368.9,967.7,645.3,3992.4,842.4,1227.8,8726.6,5284.5,1617.1,1688.5,5757.4,473.7,1893.8,410.8,2729.4,10610.2,1237,3743.9,305.3,2969.5,2849.2,768.8,298.4
"2008-12-01",322.9,1953.8,1188.2,2540.3,14970.4,2318.7,1672.9,702.8,428.5,7486.7,4029.9,605.3,1511,631.6,5851.3,2896.2,1384.5,1805.3,1941.2,3283.7,2567.7,608.6,4055.2,2728.3,2756.4,1128.5,439.3,4049.2,368.1,966.1,641.8,3974.4,836.6,1212.8,8699.2,5255.5,1616.1,1671.6,5740.4,471.8,1882.1,410.7,2715.1,10579.8,1230.9,3733.1,303.3,2949.6,2834.7,765.6,297.1
"2009-01-01",320.3,1929.2,1183.4,2517.2,14854.7,2308.3,1663.6,704.7,425.2,7417.2,4002.4,602.8,1502.9,625.6,5801.6,2856.4,1382.1,1785.6,1931.5,3252,2553.5,604.7,3949,2710.2,2742.2,1120.7,434.2,3997.8,366.2,962.4,640,3957.7,829.1,1198.2,8659,5206.8,1603.2,1656.7,5706.8,467.9,1861,409.2,2687.1,10524.3,1219.1,3706.3,301.4,2935.5,2808.9,763.2,294.8
"2009-02-01",320.8,1915.2,1180.8,2491.7,14733.6,2287.6,1656.8,703.4,424.4,7360.4,3973.9,599.5,1499.6,619.7,5765.2,2840.5,1371.9,1776.1,1929.1,3243.8,2545,601.6,3949.5,2693.8,2730.1,1115.1,432.6,3978.2,366.4,959.7,636.2,3941.3,825,1184.2,8631.4,5178.4,1597.1,1642.2,5688.2,466,1847.3,407.7,2668.2,10465.5,1211,3687,300.7,2918,2792.2,761.4,292.3
"2009-03-01",320,1903.6,1174.4,2472.4,14639.1,2271.7,1646.9,700.3,420.7,7311.8,3944.8,597.6,1490.7,615,5723.9,2819.4,1363.2,1766.8,1917.9,3231.3,2533.2,598.3,3924,2679.1,2713.9,1106.2,428.7,3945.5,365.6,956.1,631.6,3919.9,818.8,1170.1,8594.7,5139,1587.2,1626.7,5654,463.2,1833.3,405.8,2647.3,10400.4,1203,3670.4,299,2895.3,2770.8,758,290.5
"2009-04-01",320.3,1896.9,1168.9,2447.6,14539.6,2254.5,1629,694.5,417.3,7265.3,3924.5,593.6,1482.3,610.6,5674.8,2794.6,1352,1758.5,1905.3,3218.1,2526.5,598.6,3906.6,2662.3,2696.5,1100.2,429,3918,362.8,950.2,629.4,3897.6,813.7,1155.8,8524.4,5094.4,1573.9,1616.3,5624.4,459.7,1821.4,401.5,2622,10328.4,1191,3649.7,297.2,2872.1,2748,753.3,287
"2009-05-01",319.7,1891,1164.5,2439,14493.4,2251.7,1629.7,697.6,418.8,7244.9,3910.4,592.3,1480.9,608.9,5665.6,2787.7,1347.5,1757.5,1905.6,3212.3,2528.6,598.7,3875.2,2661.3,2692.6,1099.3,429.2,3911.2,366.6,950.6,630.5,3902.3,813.8,1149.8,8532.5,5074,1569.9,1613.4,5619.2,460,1817.5,404.9,2618.9,10312.2,1189.7,3657.4,298.2,2869.2,2748,748,288.2
"2009-06-01",319.5,1883.8,1161.3,2427.3,14428.7,2239.9,1624.5,698.9,416.1,7221.1,3897.3,592.9,1476.2,609.4,5641.2,2769.9,1341.3,1753.4,1898.1,3203.3,2524.6,595.5,3838.6,2647.1,2685.3,1095.8,429.3,3896.7,367,948.3,628.2,3890.2,811.2,1144.5,8516.2,5048.9,1564.9,1607.8,5605.4,458.8,1808.8,403.2,2602.4,10283.9,1186,3652.2,296.7,2859,2735.2,756.2,284.9
"2009-07-01",319.4,1880.2,1161.6,2419.9,14321.9,2232.1,1614.5,701.9,413.9,7193.8,3877.2,589.5,1470.5,605.7,5623.6,2757.7,1335.8,1753.9,1894.8,3194.4,2517.5,593.5,3829.5,2644.6,2683.7,1094.4,428.3,3882.1,366.2,949.8,624.4,3879.7,809.3,1137.5,8547.7,5036.4,1563.3,1607.3,5588.7,455.9,1803.7,403.6,2601.5,10252.7,1180.6,3635.8,294.9,2847.1,2723.6,750.5,283
"2009-08-01",319.5,1873.9,1160,2409.8,14272.5,2225.9,1612.7,704.2,413.6,7173.8,3867.8,588.2,1471.6,605,5607.3,2776.4,1331.5,1750.5,1894.6,3192.9,2512.9,592.1,3831.3,2636.4,2677.7,1092.1,427.6,3875.5,366.1,947,624.6,3875.2,809.8,1131.4,8530.9,5026.6,1557.4,1600.5,5582.3,455.9,1801.2,402.3,2597.9,10226.2,1178.9,3632.6,296.5,2840.7,2716.4,750.7,281.6
"2009-09-01",319.8,1867.6,1156.5,2397.3,14224.3,2222.3,1613.5,698.7,412.8,7155,3855.3,585.1,1471.6,603.4,5599.5,2769.8,1329.9,1750.6,1893.2,3192.4,2508.1,594.2,3834.5,2621.2,2670.7,1089.3,426.8,3872.9,367.6,944.9,624.8,3868.5,807.3,1130.5,8491.2,5026.5,1552.6,1598.4,5579.6,456.1,1795,402.6,2593.7,10223.3,1178.4,3626.3,295,2835.8,2714.5,746.2,282.1
"2009-10-01",320.5,1864.7,1155,2391.6,14256.8,2219.9,1609.1,703.9,412.9,7150.5,3853.4,586,1468,605,5589.7,2770.2,1326.6,1750.5,1886.7,3190.1,2506.5,592.5,3839.3,2631.2,2663.8,1086.8,427.5,3854.4,367.8,943.1,624.2,3861.7,804.7,1125.9,8481.4,5015.2,1548.6,1594.2,5580.5,456.1,1793.5,401.2,2596.7,10215.9,1177.4,3624.1,295.6,2831,2714.7,746.9,280.1
"2009-11-01",319.9,1865.8,1156.2,2388.5,14247.1,2217.7,1608.7,704.3,411.8,7145.4,3849.9,584.1,1467.3,604.5,5592.6,2777.1,1327.5,1751.5,1886.5,3193.3,2506.5,592.6,3834.1,2631.7,2662.5,1086.7,427.4,3853.8,367.8,943.7,623.4,3863.2,803.6,1124.7,8482.9,5011.5,1547.2,1592.3,5583.9,456.3,1792.7,401.9,2599.7,10214.4,1176,3628,295.9,2825.7,2711.7,747,279.8
"2009-12-01",319.2,1864.2,1155.6,2382.1,14220.1,2213.8,1606.9,704.2,410.1,7128,3845.3,583.2,1462.8,603.7,5583.7,2774.8,1324.8,1748.7,1879.1,3201.3,2502.2,592.7,3835,2632.4,2658.4,1085.5,426.5,3845.8,368.3,939.8,624.7,3863.7,802.5,1126.5,8483.8,5007.9,1545,1591.8,5580.5,456.3,1788.9,400.8,2593.3,10207.7,1174.4,3624.3,295.4,2824,2710.4,749.4,279.3
"2010-01-01",320.2,1863.2,1153.2,2382.8,14200.1,2207.3,1596.3,705.9,410.3,7129.8,3840,585.8,1463.6,598.5,5584.3,2782.8,1323.4,1746.3,1874.8,3212.7,2501.9,593,3833.7,2628.2,2652.8,1084.2,427.7,3843.3,368.4,939.2,622,3853.7,800.1,1119.3,8487.8,5008.5,1544,1590.8,5575.2,457.4,1793.4,399.7,2594.3,10232.9,1175.3,3615.5,295.8,2820.8,2710.2,748.3,279.4
"2010-02-01",319.8,1860.3,1150.2,2382.6,14186.5,2213.2,1594.2,701.2,407,7129.3,3837.9,583.9,1464.4,600.8,5587.3,2778.2,1321.3,1738.5,1874,3206.6,2468,592.3,3833.4,2625,2653.4,1084.6,426.2,3841.2,369.5,940.6,622.8,3838.9,801.3,1118,8482.5,5002.8,1543,1590.8,5564.4,456.4,1794.6,399.6,2592.3,10241.5,1173.2,3596.1,295.5,2820.8,2710,745.4,279.7
"2010-03-01",320.4,1864.7,1155.6,2384.3,14193.2,2215.5,1595.5,706.9,409.7,7136.2,3842.4,584.6,1467.8,602.3,5586.3,2784.9,1322.9,1747.6,1881.1,3209.1,2501.4,593.4,3830.4,2628.6,2656,1086.6,428,3850.2,371.1,940.6,624.5,3842.7,803.2,1115.5,8504,5008.8,1546.3,1592.5,5587.1,457.4,1795.9,400.5,2597.2,10271.5,1175.7,3616.4,296.4,2825.9,2712,750.1,280.2
"2010-04-01",322,1868,1158.2,2387.5,14279.2,2217.8,1602.5,711.7,411.5,7155,3849.2,584.8,1471.9,603.3,5595,2795.1,1328.7,1753.7,1884.1,3215,2517.9,593.7,3848,2636.3,2657.1,1092,428.1,3861.2,374.6,943.1,624.7,3858.6,804.4,1118.5,8535.4,5021.7,1550.4,1597.1,5607.3,457.3,1807.6,401.8,2607,10288.6,1177.7,3639.9,298.9,2831.5,2722.5,750.5,281.7
"2010-05-01",323,1879.4,1168.6,2400,14329.2,2226.9,1612,714.8,413.7,7198.3,3869.8,587.2,1472.9,606.4,5618,2808,1332.2,1764.1,1891.9,3229.1,2526.3,596.2,3861.7,2640.1,2661.6,1097.7,429.5,3880.1,375,945,627.1,3868.8,807.4,1122.5,8579,5037.1,1558.9,1603.9,5632,458.4,1820.5,402.9,2626.8,10350.8,1183.3,3663.5,297.9,2842.4,2725.2,763.2,282.8
"2010-06-01",324.7,1877.6,1173.8,2389.6,14318.8,2223.8,1607.3,716.1,414.7,7185.6,3866.7,585.5,1469.9,603,5609.8,2802.4,1334.4,1765.6,1898.8,3216.2,2526.4,592.3,3865.8,2640.4,2655.2,1099.1,428.6,3875.6,374.7,947.7,624.8,3862.7,809.1,1120.2,8577.2,5038,1561.7,1606.9,5635.4,457.4,1814.9,403.5,2619.2,10352.7,1183.5,3662.7,297.4,2839.4,2723.5,758.8,282.6
"2010-07-01",325.3,1875.7,1169.7,2384,14300.4,2226,1612.2,720.5,417.2,7189.4,3870.1,587.6,1468.3,604.4,5600.1,2809.1,1333.1,1761.3,1888.1,3223,2523.9,592.1,3876.6,2639,2657.3,1096.8,428.8,3875.1,375.8,948,625.2,3854.1,807.3,1120,8567.1,5042.4,1561.1,1601.2,5627.2,458.4,1817.5,404.4,2621.8,10343,1185.4,3660.7,298.9,2836.3,2727,759.5,280.9
"2010-08-01",325.3,1872.2,1169.3,2379.9,14285.2,2225.3,1613.3,707.5,416.7,7188.6,3868,586,1466.5,604.3,5616.2,2805,1334.2,1757.6,1886.3,3222.5,2523.5,590.2,3864.7,2642.3,2669.9,1093.6,429,3874.3,376.8,948.9,624.7,3844.7,804.2,1118.1,8542.4,5038.6,1557.5,1605,5637.1,459.6,1818,404.5,2620.1,10352.5,1184.6,3654.1,298.2,2834.4,2729.8,757.4,281.9
"2010-09-01",325.6,1867.6,1164.9,2372.6,14269.9,2220.6,1612,713.5,416.7,7168.2,3862.6,586.5,1464.6,602.6,5617.6,2798.3,1329.4,1762.6,1883.2,3219.3,2522.6,592.5,3873.7,2635.9,2658.8,1094,428.4,3868.7,377.8,945.9,624.6,3833.2,797.4,1111.2,8532,5039.9,1554.3,1601.9,5629.8,458.4,1815.1,404.5,2620.1,10348.7,1184.1,3656.7,298.7,2832.6,2728,756.1,283.4
"2010-10-01",326.5,1873.9,1164,2385.3,14332.4,2228.4,1616.2,716.3,415.9,7194.8,3873.6,588.5,1473,605.7,5635.5,2806.5,1334.2,1769.3,1885.5,3234.6,2530.4,593.6,3889.5,2653,2661.7,1096,428,3886.9,381.3,947.8,626,3842,801,1116.3,8563.7,5055.5,1562.4,1609.5,5648.2,458.1,1818.6,405.7,2626.8,10407.1,1188.1,3664.1,300.9,2846.5,2737.6,757.2,284
"2010-11-01",327.2,1872.7,1163.9,2389.4,14334.6,2228.7,1616,716,415.4,7196.2,3873.7,592.3,1474.5,605.9,5640,2808.3,1330,1769,1885.8,3235.7,2528,593,3891.8,2655.3,2660.3,1091.6,427.2,3889.4,382.4,946.6,625.1,3840.8,800.9,1116.2,8576.8,5061.9,1563.7,1609,5653.4,458.8,1816.4,405.6,2626.3,10411.8,1189.6,3662.4,299.1,2846.4,2738.9,756.8,282.8
"2010-12-01",327.8,1872.4,1165.9,2396.2,14354.9,2233.7,1617.8,716.5,416.4,7200.3,3875.9,589.4,1475.6,604.9,5643.7,2810,1333.2,1774.1,1890.1,3239.4,2532.1,593.6,3894.9,2655.6,2660.3,1094.2,428,3892.6,384.4,947.8,626.1,3841.6,802.3,1118.1,8583.5,5067.1,1566,1609.6,5660.7,458.4,1822.4,405,2628.4,10437.9,1192.1,3666.8,298.6,2849.3,2736.4,754.8,282.7
"2011-01-01",328.5,1864.7,1165.8,2397,14366.8,2239.8,1618,722.7,416.6,7213.6,3850.7,589.2,1476.1,606.1,5647.1,2820.6,1337.1,1767.1,1893.4,3241.5,2528.9,593.5,3907.2,2663.9,2659.4,1091.3,428.1,3887,385.4,946.8,626,3833.6,800.4,1121.1,8611.4,5068.1,1566.6,1614.9,5664.4,458.4,1814.8,404.5,2630.7,10451.5,1192.4,3672.7,299.2,2857,2740.7,754.6,282.7
"2011-02-01",327.3,1868.5,1161.3,2398.2,14371.7,2238,1621.5,722.4,417.5,7210.5,3888.3,592.1,1477.1,605.7,5650,2823,1332.8,1773.3,1895.8,3242.3,2535.1,594.2,3909.6,2668.4,2657,1090.4,428,3902.7,386.4,946.8,626.8,3837,800.7,1121,8615.8,5077.2,1555.5,1615.2,5669.7,458.7,1824.3,405.3,2638.5,10455.9,1195.4,3678.5,299.4,2857.6,2742.6,757.1,282.9
"2011-03-01",327.6,1869.2,1164.7,2401.4,14371.3,2242.9,1620.6,724.4,417.7,7216.6,3892,593.1,1479.3,605.3,5659.9,2830.2,1333.3,1775.9,1899.3,3244.1,2539.6,594.3,3921.7,2672,2663.9,1093.9,429.2,3906.3,388.6,948.4,627.8,3839.1,802,1121.5,8626.9,5084,1569.2,1616.5,5676,459.5,1826.2,405,2643,10493.9,1197.4,3683.2,299.7,2856.7,2745.1,757.9,283.7
"2011-04-01",327.8,1870.4,1172.6,2407.5,14395.2,2253,1630.6,727,420.3,7251.3,3906.3,591.5,1484.9,608.5,5674.4,2842.3,1339.9,1778,1901.2,3252.8,2539.3,593.5,3935,2678.8,2672.2,1093.5,429.4,3912.6,390.2,951.8,630.1,3844.6,803.6,1124.3,8660.9,5097.3,1574.2,1618.4,5688.8,461.4,1832.9,405.6,2651.7,10534.1,1202.2,3685.8,299.2,2866.9,2748.9,761.4,284.1
"2011-05-01",327.5,1868.4,1166.4,2412.6,14397.9,2254,1622.9,723,417,7239.6,3903.3,591.1,1483.1,608.4,5665.7,2845.9,1340.2,1775.7,1901.1,3249.6,2536.4,591.6,3939.1,2686.7,2669.4,1093.1,430.7,3910.9,391.8,951,627.9,3840.3,803.2,1124.4,8646.6,5089.6,1574.8,1616.5,5684.3,460.6,1833,406.4,2657,10537,1201.9,3682.9,300.4,2867.4,2749.3,761.2,284.7
"2011-06-01",328.8,1866.2,1163.1,2400.4,14391.7,2253.4,1620.5,726.8,416,7232.1,3901.1,590,1482.4,608.3,5670.5,2836,1332.8,1777.5,1895.6,3243.8,2537.6,592.1,3945,2685.5,2667.3,1093.5,430.4,3917.3,392.7,952,626.7,3839.6,804.7,1122.6,8649,5087.8,1574.9,1616.8,5688.4,460.6,1833.6,408.1,2656.9,10559.2,1205.3,3683.6,300.1,2866.4,2746.5,758.4,285.2
"2011-07-01",329.7,1871.5,1171.7,2405.3,14442.2,2259.7,1626.6,729.4,417,7258.7,3907.6,594.5,1486.6,612,5679.3,2846.3,1342.3,1783.8,1905.2,3266.9,2548.4,595.9,3964.3,2671.5,2669.8,1094.6,429.6,3921.2,396.5,953.1,626.6,3850.2,805.7,1126.5,8684.1,5121.9,1581.8,1620.2,5683.6,461.8,1838.1,407.4,2668.4,10592.5,1210.9,3699.5,300.3,2879.1,2760.2,760.6,286.3
"2011-08-01",329.1,1870.9,1173.1,2416.5,14452.6,2264.6,1624.1,725.9,416.4,7259.2,3912.1,593.1,1488.9,613.5,5687.4,2843.9,1343.2,1788.9,1904.6,3264.4,2540.7,595.5,3967.1,2694.7,2666.4,1092.4,431.7,3925.2,399,953.2,626.8,3845.1,802.6,1127.1,8686.5,5127.8,1576.5,1621.1,5683,460.1,1837,407.7,2673.8,10608.7,1213.1,3696.3,301.6,2881.1,2756.6,762.5,287.9
"2011-09-01",331.1,1876.1,1172.9,2424.2,14484.2,2274.1,1627.3,730.9,417.1,7274,3917.2,596.1,1492.9,614.2,5689.3,2860.7,1344.5,1791.4,1906.7,3274.8,2547,596.5,3976.1,2706.1,2669.7,1094.1,433.3,3928.2,402.8,955.1,628.9,3852.8,801.8,1129.3,8692.9,5127.5,1590.9,1623.3,5694.2,460.5,1838.2,408.8,2674.7,10624.7,1216.7,3709,301.5,2881.3,2759.3,766.9,288.4
"2011-10-01",331.6,1871.3,1177,2425.4,14493.5,2270.5,1624.2,726.9,416.2,7278,3909.6,596,1492.4,614.1,5688.7,2860.5,1343.7,1790.4,1908.3,3273.9,2550.4,595.5,3983.3,2701.7,2668.2,1094.8,433.6,3927.2,404.6,956.5,628.9,3854.8,799.4,1130.5,8690,5123.4,1587.2,1622,5694,461.3,1837.9,410,2677.8,10628.4,1216.4,3704.7,302.1,2879.6,2755.1,769.1,288.2
"2011-11-01",331.8,1873.7,1177.1,2428.8,14517.9,2275.5,1625.9,726.6,416.1,7289.2,3916.4,597,1494.6,617,5693.7,2859.7,1344,1794.7,1909.9,3276,2548.9,596.2,3990.7,2704.1,2671,1094,434.9,3935.3,407.9,958.3,630.5,3859,800,1131,8706.6,5139,1589.5,1626.1,5703.3,461.5,1837.1,409.7,2683.9,10646.9,1218.6,3709.3,301.9,2886.3,2755.5,770.4,288.7
"2011-12-01",331.7,1872.6,1176.5,2434.3,14548.9,2282,1630.4,728.8,416.8,7304.4,3915.5,598.6,1497.1,618.3,5701,2870.6,1344.1,1792.5,1912.2,3281.9,2556,595.8,3996.4,2709.4,2675.7,1092.5,435.9,3945,412,959.6,630.3,3861.2,800.3,1131.4,8727.8,5145.2,1592.7,1629.7,5704.6,461.8,1841.8,411.2,2687,10675.5,1223.1,3709.2,303.4,2886.7,2761.5,772.5,289.2
"2012-01-01",333.2,1876.4,1177.3,2441,14602.8,2286.4,1634.1,730.7,416.4,7323.5,3923.4,593.1,1500.1,616.9,5717.8,2882.6,1353,1801.4,1914.7,3294.2,2563.9,596.3,4005.1,2710.2,2678,1098.2,437,3960.7,416.6,963.4,632.6,3875.6,798,1133.9,8744.7,5164,1599.7,1631.1,5711.3,462.9,1849.9,411.5,2692.7,10716,1227.5,3721.3,303.1,2889,2755.5,774,289
